step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
22,15.83,349.798,15.899909090909091,-0.09800000000000075,5.804,128.02200000000002,5.819181818181818,-0.03200000000000003,26.814,591.446,26.883909090909093,-0.09799999999999898,25.806,568.0659999999999,25.82118181818182,-0.03200000000000003
23,15.858,365.656,15.89808695652174,0.02800000000000047,5.822,133.84400000000002,5.819304347826087,0.017999999999999794,26.842,618.288,26.88208695652174,0.027999999999998693,25.824,593.8899999999999,25.821304347826086,0.018000000000000682
24,15.828,381.484,15.895166666666666,-0.030000000000001137,5.828,139.67200000000003,5.819666666666666,0.006000000000000227,26.812,645.1,26.879166666666663,-0.029999999999997584,25.83,619.7199999999999,25.82166666666667,0.005999999999996675
25,15.666,397.15,15.886,-0.16199999999999903,5.72,145.39200000000002,5.815679999999999,-0.10800000000000054,26.65,671.75,26.869999999999994,-0.1620000000000026,25.722,645.4419999999999,25.81768,-0.10799999999999699
26,15.842,412.99199999999996,15.88430769230769,0.17600000000000016,5.846,151.23800000000003,5.816846153846153,0.12600000000000033,26.826,698.576,26.86830769230769,0.17600000000000193,25.848,671.2899999999998,25.818846153846152,0.12599999999999767
27,15.94,428.93199999999996,15.886370370370368,0.09799999999999898,5.836,157.07400000000004,5.817555555555555,-0.009999999999999787,26.924,725.5,26.870370370370367,0.09799999999999898,25.838,697.1279999999998,25.819555555555553,-0.00999999999999801
28,15.974,444.90599999999995,15.889499999999998,0.034000000000000696,5.704,162.77800000000005,5.8134999999999994,-0.13200000000000056,26.958,752.458,26.873499999999996,0.03399999999999892,25.706,722.8339999999998,25.815499999999997,-0.13200000000000145
29,15.938,460.84399999999994,15.891172413793102,-0.03599999999999959,5.79,168.56800000000004,5.812689655172413,0.0860000000000003,26.922,779.38,26.8751724137931,-0.03599999999999781,25.792,748.6259999999999,25.814689655172412,0.08600000000000207
30,15.914,476.7579999999999,15.89193333333333,-0.02400000000000091,5.848,174.41600000000005,5.813866666666667,0.05799999999999983,26.898,806.278,26.87593333333333,-0.02400000000000091,25.85,774.4759999999999,25.81586666666667,0.05799999999999983
31,15.86,492.61799999999994,15.890903225806449,-0.05400000000000027,5.702,180.11800000000005,5.810258064516129,-0.1459999999999999,26.844,833.1220000000001,26.87490322580645,-0.053999999999998494,25.704,800.1799999999998,25.812258064516126,-0.1460000000000008
