step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
1,15.276,15.276,15.276,0.0,5.264,5.264,5.264,0.0,26.292,26.292,26.292,0.0,25.32,25.32,25.32,0.0
2,15.34,30.616,15.308,0.06400000000000006,5.272,10.536000000000001,5.268000000000001,0.008000000000000007,26.356,52.648,26.324,0.06400000000000006,25.328,50.647999999999996,25.323999999999998,0.007999999999999119
3,15.336,45.952,15.317333333333332,-0.0039999999999995595,5.27,15.806000000000001,5.268666666666667,-0.002000000000000668,26.352,79.0,26.333333333333332,-0.004000000000001336,25.326,75.97399999999999,25.324666666666662,-0.0019999999999988916
4,15.328,61.28,15.32,-0.008000000000000895,5.176,20.982,5.2455,-0.09399999999999942,26.344,105.344,26.336,-0.007999999999999119,25.232,101.20599999999999,25.301499999999997,-0.0940000000000012
5,15.288,76.568,15.3136,-0.03999999999999915,5.13,26.112,5.2223999999999995,-0.04600000000000026,26.304,131.648,26.3296,-0.0400000000000027,25.186,126.392,25.278399999999998,-0.045999999999999375
6,15.258,91.826,15.304333333333332,-0.030000000000001137,5.274,31.386,5.231,0.14400000000000013,26.274,157.922,26.320333333333334,-0.029999999999997584,25.33,151.72199999999998,25.286999999999995,0.14399999999999835
7,15.222,107.04799999999999,15.292571428571426,-0.03599999999999959,5.078,36.464,5.209142857142857,-0.19599999999999973,26.238,184.16,26.30857142857143,-0.036000000000001364,25.134,176.856,25.265142857142855,-0.19599999999999795
8,15.294,122.34199999999998,15.29275,0.07200000000000095,5.288,41.751999999999995,5.218999999999999,0.20999999999999996,26.31,210.47,26.30875,0.07199999999999918,25.344,202.2,25.275,0.21000000000000085
9,15.374,137.71599999999998,15.30177777777778,0.08000000000000007,5.218,46.97,5.2188888888888885,-0.07000000000000028,26.39,236.86,26.317777777777778,0.08000000000000185,25.274,227.474,25.27488888888889,-0.07000000000000028
10,15.456,153.17199999999997,15.3172,0.08199999999999896,5.162,52.132,5.2132,-0.05600000000000005,26.472,263.332,26.333199999999998,0.08200000000000074,25.218,252.69199999999998,25.269199999999998,-0.05600000000000094
11,15.326,168.49799999999996,15.318,-0.129999999999999,5.288,57.42,5.22,0.12600000000000033,26.342,289.674,26.334,-0.13000000000000256,25.344,278.036,25.276,0.12600000000000122
12,15.204,183.70199999999997,15.3085,-0.12199999999999989,5.254,62.674,5.222833333333333,-0.034000000000000696,26.22,315.894,26.3245,-0.12199999999999989,25.31,303.346,25.278833333333335,-0.03400000000000247
13,15.408,199.10999999999996,15.316153846153846,0.20399999999999885,5.198,67.872,5.220923076923077,-0.05599999999999916,26.424,342.318,26.332153846153844,0.20400000000000063,25.254,328.6,25.27692307692308,-0.055999999999997385
14,15.322,214.43199999999996,15.316571428571427,-0.0860000000000003,5.108,72.98,5.2128571428571435,-0.09000000000000075,26.338,368.656,26.33257142857143,-0.08599999999999852,25.164,353.764,25.268857142857144,-0.08999999999999986
15,15.332,229.76399999999995,15.317599999999999,0.010000000000001563,5.116,78.096,5.2064,0.008000000000000007,26.348,395.004,26.3336,0.00999999999999801,25.172,378.93600000000004,25.262400000000003,0.007999999999999119
16,15.278,245.04199999999994,15.315125,-0.05400000000000027,5.232,83.328,5.208,0.11600000000000055,26.294,421.298,26.331125,-0.053999999999998494,25.288,404.22400000000005,25.264000000000003,0.11599999999999966
17,15.21,260.25199999999995,15.308941176470588,-0.06799999999999962,5.24,88.568,5.209882352941176,0.008000000000000007,26.226,447.524,26.32494117647059,-0.06800000000000139,25.296,429.52000000000004,25.26588235294118,0.007999999999999119
18,15.322,275.57399999999996,15.309666666666667,0.11199999999999832,5.172,93.74,5.207777777777777,-0.0680000000000005,26.338,473.862,26.325666666666667,0.11200000000000188,25.228,454.74800000000005,25.26377777777778,-0.06799999999999784
19,15.242,290.816,15.306105263157896,-0.0799999999999983,5.27,99.00999999999999,5.211052631578947,0.09799999999999986,26.258,500.12,26.322105263157894,-0.08000000000000185,25.326,480.07400000000007,25.267052631578952,0.09799999999999898
20,15.286,306.102,15.305100000000001,0.04399999999999871,5.232,104.24199999999999,5.2120999999999995,-0.03799999999999937,26.302,526.422,26.3211,0.04400000000000048,25.288,505.3620000000001,25.268100000000004,-0.038000000000000256
21,15.246,321.34799999999996,15.302285714285714,-0.03999999999999915,5.196,109.43799999999999,5.211333333333333,-0.036000000000000476,26.262,552.684,26.318285714285715,-0.03999999999999915,25.252,530.614,25.267333333333333,-0.036000000000001364
22,15.426,336.77399999999994,15.30790909090909,0.17999999999999972,5.19,114.62799999999999,5.210363636363636,-0.005999999999999339,26.442,579.126,26.32390909090909,0.17999999999999972,25.246,555.86,25.266363636363636,-0.006000000000000227
23,15.186,351.9599999999999,15.302608695652173,-0.2400000000000002,5.206,119.83399999999999,5.210173913043477,0.016000000000000014,26.202,605.328,26.318608695652173,-0.23999999999999844,25.262,581.1220000000001,25.26617391304348,0.01600000000000179
24,15.302,367.26199999999994,15.302583333333333,0.11599999999999966,5.16,124.99399999999999,5.208083333333334,-0.04600000000000026,26.318,631.646,26.318583333333333,0.11599999999999966,25.216,606.3380000000001,25.264083333333332,-0.045999999999999375
25,15.348,382.60999999999996,15.304400000000001,0.04600000000000115,5.164,130.158,5.20632,0.0039999999999995595,26.364,658.01,26.3204,0.045999999999999375,25.22,631.5580000000001,25.26232,0.003999999999997783
26,15.3,397.90999999999997,15.30423076923077,-0.04800000000000004,5.266,135.42399999999998,5.208615384615384,0.10200000000000031,26.316,684.326,26.32023076923077,-0.04800000000000182,25.322,656.8800000000001,25.264615384615386,0.10200000000000031
27,15.266,413.176,15.302814814814816,-0.034000000000000696,5.302,140.72599999999997,5.212074074074073,0.03599999999999959,26.282,710.6080000000001,26.318814814814818,-0.03399999999999892,25.358,682.238,25.26807407407407,0.036000000000001364
28,15.336,428.512,15.304000000000002,0.07000000000000028,5.152,145.87799999999996,5.20992857142857,-0.14999999999999947,26.352,736.96,26.32,0.07000000000000028,25.208,707.446,25.265928571428567,-0.15000000000000213
