step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
13,15.01,194.884,14.991076923076921,0.06599999999999895,5.09,65.81,5.062307692307693,-0.04999999999999982,25.972,337.39,25.95307692307692,0.0660000000000025,25.134,326.38200000000006,25.1063076923077,-0.05000000000000071
14,15.02,209.904,14.993142857142857,0.009999999999999787,5.136,70.946,5.067571428571428,0.04600000000000026,25.982,363.37199999999996,25.955142857142853,0.00999999999999801,25.18,351.56200000000007,25.111571428571434,0.045999999999999375
15,15.096,225.0,15.0,0.07600000000000051,5.146,76.092,5.0728,0.009999999999999787,26.058,389.42999999999995,25.961999999999996,0.07600000000000051,25.19,376.75200000000007,25.116800000000005,0.010000000000001563
16,15.02,240.02,15.001249999999999,-0.07600000000000051,5.176,81.268,5.07925,0.03000000000000025,25.982,415.4119999999999,25.963250000000002,-0.07600000000000051,25.22,401.9720000000001,25.12325,0.029999999999997584
17,15.154,255.174,15.010235294117646,0.13400000000000034,5.13,86.398,5.0822352941176465,-0.04600000000000026,26.116,441.5279999999999,25.97223529411765,0.13400000000000034,25.174,427.1460000000001,25.126235294117645,-0.045999999999999375
18,14.928,270.10200000000003,15.005666666666665,-0.2259999999999991,5.192,91.59,5.088333333333334,0.06200000000000028,25.89,467.4179999999999,25.967666666666666,-0.2259999999999991,25.236,452.38200000000006,25.13233333333333,0.062000000000001165
19,15.076,285.17800000000005,15.009368421052631,0.1479999999999997,5.076,96.666,5.087684210526316,-0.11600000000000055,26.038,493.4559999999999,25.97136842105263,0.1479999999999997,25.12,477.50200000000007,25.131684210526313,-0.11599999999999966
20,15.066,300.244,15.012199999999998,-0.009999999999999787,5.044,101.71,5.0855,-0.03200000000000003,26.028,519.4839999999999,25.974200000000003,-0.010000000000001563,25.088,502.5900000000001,25.1295,-0.03200000000000003
21,14.886,315.13000000000005,15.006190476190476,-0.1800000000000015,5.142,106.85199999999999,5.0881904761904755,0.09800000000000075,25.848,545.3319999999999,25.968190476190475,-0.17999999999999972,25.186,527.7760000000001,25.132190476190473,0.09799999999999898
22,15.03,330.16,15.007272727272726,0.14400000000000013,5.07,111.922,5.087363636363636,-0.07200000000000006,25.992,571.3239999999998,25.969272727272724,0.1440000000000019,25.114,552.8900000000001,25.131363636363634,-0.07199999999999918
23,14.916,345.076,15.003304347826086,-0.11399999999999899,5.138,117.06,5.089565217391304,0.06799999999999962,25.878,597.2019999999999,25.965304347826088,-0.11400000000000077,25.182,578.0720000000001,25.133565217391304,0.06799999999999784
24,15.042,360.118,15.004916666666666,0.12599999999999945,5.038,122.098,5.087416666666667,-0.09999999999999964,26.004,623.2059999999999,25.966916666666666,0.12600000000000122,25.082,603.1540000000001,25.131416666666667,-0.09999999999999787
25,14.984,375.102,15.004079999999998,-0.05799999999999983,5.138,127.236,5.08944,0.09999999999999964,25.946,649.1519999999999,25.96608,-0.05799999999999983,25.182,628.3360000000001,25.13344,0.09999999999999787
26,14.966,390.068,15.002615384615384,-0.018000000000000682,5.238,132.47400000000002,5.095153846153847,0.10000000000000053,25.928,675.0799999999999,25.964615384615385,-0.018000000000000682,25.282,653.6180000000002,25.13915384615385,0.10000000000000142
27,14.994,405.062,15.002296296296297,0.02800000000000047,5.166,137.64000000000001,5.097777777777778,-0.07200000000000006,25.956,701.036,25.964296296296297,0.027999999999998693,25.21,678.8280000000002,25.14177777777778,-0.07199999999999918
28,14.9,419.962,14.998642857142856,-0.09399999999999942,5.122,142.762,5.098642857142857,-0.04400000000000048,25.862,726.8979999999999,25.960642857142858,-0.0940000000000012,25.166,703.9940000000003,25.142642857142864,-0.04400000000000048
29,14.974,434.936,14.997793103448275,0.07399999999999984,5.166,147.928,5.100965517241379,0.04400000000000048,25.936,752.834,25.959793103448277,0.07400000000000162,25.21,729.2040000000003,25.144965517241385,0.04400000000000048
30,14.978,449.914,14.997133333333332,0.0039999999999995595,5.066,152.994,5.0998,-0.10000000000000053,25.94,778.774,25.959133333333337,0.004000000000001336,25.11,754.3140000000003,25.143800000000006,-0.10000000000000142
31,14.934,464.848,14.995096774193549,-0.04400000000000048,5.14,158.134,5.101096774193548,0.07399999999999984,25.896,804.67,25.957096774193552,-0.04400000000000048,25.184,779.4980000000003,25.145096774193554,0.07400000000000162
32,15.034,479.882,14.9963125,0.10000000000000142,5.088,163.22199999999998,5.100687499999999,-0.0519999999999996,25.996,830.6659999999999,25.958312499999998,0.09999999999999787,25.132,804.6300000000002,25.144687500000003,-0.0519999999999996
33,15.026,494.908,14.997212121212122,-0.008000000000000895,4.98,168.20199999999997,5.097030303030302,-0.10799999999999965,25.988,856.654,25.959212121212122,-0.007999999999999119,25.024,829.6540000000002,25.141030303030306,-0.10800000000000054
34,14.894,509.802,14.994176470588236,-0.13199999999999967,5.084,173.28599999999997,5.096647058823528,0.1039999999999992,25.856,882.51,25.956176470588236,-0.1319999999999979,25.128,854.7820000000003,25.140647058823532,0.1039999999999992
35,15.142,524.9440000000001,14.998400000000002,0.24799999999999933,5.09,178.37599999999998,5.096457142857142,0.006000000000000227,26.104,908.614,25.9604,0.24799999999999756,25.134,879.9160000000003,25.140457142857148,0.006000000000000227
36,14.986,539.9300000000001,14.998055555555558,-0.1559999999999988,5.082,183.45799999999997,5.096055555555555,-0.008000000000000007,25.948,934.562,25.960055555555556,-0.1559999999999988,25.126,905.0420000000003,25.14005555555556,-0.007999999999999119
37,15.018,554.9480000000001,14.998594594594596,0.03200000000000003,5.094,188.55199999999996,5.095999999999999,0.012000000000000455,25.98,960.542,25.960594594594596,0.03200000000000003,25.138,930.1800000000003,25.140000000000004,0.012000000000000455
38,15.084,570.032,15.000842105263159,0.06599999999999895,5.156,193.70799999999997,5.0975789473684205,0.06199999999999939,26.046,986.5880000000001,25.96284210526316,0.06599999999999895,25.2,955.3800000000003,25.141578947368426,0.06199999999999761
39,15.058,585.09,15.002307692307694,-0.0259999999999998,5.134,198.84199999999998,5.09851282051282,-0.021999999999999353,26.02,1012.6080000000001,25.964307692307695,-0.0259999999999998,25.178,980.5580000000003,25.142512820512827,-0.021999999999998465
40,15.09,600.1800000000001,15.004500000000002,0.03200000000000003,5.112,203.95399999999998,5.0988500000000005,-0.02200000000000024,26.052,1038.66,25.966499999999996,0.03200000000000003,25.156,1005.7140000000003,25.142850000000003,-0.022000000000002018
