step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
40,15.244,609.146,15.228649999999998,-0.03599999999999959,5.164,208.33199999999994,5.2082999999999995,0.0519999999999996,26.166,1046.026,26.150650000000002,-0.036000000000001364,25.256,1012.0119999999996,25.3003,0.0519999999999996
41,15.242,624.3879999999999,15.228975609756096,-0.0019999999999988916,5.272,213.60399999999993,5.209853658536585,0.10800000000000054,26.164,1072.19,26.1509756097561,-0.0019999999999988916,25.364,1037.3759999999995,25.301853658536587,0.10800000000000054
42,15.306,639.694,15.230809523809523,0.06399999999999828,5.3,218.90399999999994,5.212,0.02799999999999958,26.228,1098.4180000000001,26.152809523809527,0.06400000000000006,25.392,1062.7679999999996,25.304000000000002,0.027999999999998693
43,15.172,654.866,15.229441860465116,-0.13399999999999856,5.184,224.08799999999994,5.211348837209302,-0.11599999999999966,26.094,1124.5120000000002,26.15144186046512,-0.13400000000000034,25.276,1088.0439999999996,25.303348837209306,-0.11599999999999966
44,15.096,669.962,15.22640909090909,-0.07600000000000051,5.244,229.33199999999994,5.212090909090909,0.05999999999999961,26.018,1150.5300000000002,26.148409090909094,-0.07600000000000051,25.336,1113.3799999999997,25.304090909090913,0.05999999999999872
45,15.14,685.102,15.224488888888889,0.04400000000000048,5.148,234.47999999999993,5.210666666666667,-0.09600000000000009,26.062,1176.592,26.14648888888889,0.04400000000000048,25.24,1138.6199999999997,25.30266666666667,-0.09600000000000009
46,15.158,700.26,15.22304347826087,0.017999999999998906,5.118,239.59799999999993,5.208652173913043,-0.02999999999999936,26.08,1202.672,26.14504347826087,0.01799999999999713,25.21,1163.8299999999997,25.300652173913047,-0.029999999999997584
47,15.226,715.486,15.223106382978724,0.06800000000000139,5.208,244.80599999999993,5.20863829787234,0.08999999999999986,26.148,1228.82,26.14510638297872,0.06800000000000139,25.3,1189.1299999999997,25.300638297872343,0.08999999999999986
48,15.264,730.75,15.223958333333334,0.03799999999999848,5.274,250.07999999999993,5.21,0.06599999999999984,26.186,1255.0059999999999,26.14595833333333,0.038000000000000256,25.366,1214.4959999999996,25.302000000000003,0.06599999999999895
49,15.206,745.956,15.223591836734695,-0.05799999999999983,5.266,255.34599999999992,5.211142857142857,-0.008000000000000007,26.128,1281.1339999999998,26.14559183673469,-0.05799999999999983,25.358,1239.8539999999996,25.30314285714286,-0.007999999999999119
50,15.186,761.142,15.222840000000001,-0.019999999999999574,5.11,260.4559999999999,5.20912,-0.1559999999999997,26.108,1307.2419999999997,26.144839999999995,-0.019999999999999574,25.202,1265.0559999999996,25.30112,-0.1559999999999988
