step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
12,15.04,180.882,15.073499999999997,0.009999999999999787,5.354,62.374,5.1978333333333335,0.11000000000000032,26.034,312.80999999999995,26.0675,0.00999999999999801,25.248,301.102,25.09183333333333,0.10999999999999943
13,15.11,195.99200000000002,15.07630769230769,0.07000000000000028,5.14,67.514,5.193384615384615,-0.2140000000000004,26.104,338.91399999999993,26.07030769230769,0.07000000000000028,25.034,326.13599999999997,25.087384615384615,-0.2140000000000022
14,15.068,211.06000000000003,15.075714285714284,-0.041999999999999815,5.15,72.664,5.190285714285714,0.010000000000000675,26.062,364.97599999999994,26.069714285714287,-0.04199999999999804,25.044,351.17999999999995,25.08428571428571,0.010000000000001563
15,15.142,226.20200000000003,15.08013333333333,0.07399999999999984,5.194,77.858,5.190533333333334,0.043999999999999595,26.136,391.11199999999997,26.074133333333336,0.07399999999999807,25.088,376.268,25.084533333333333,0.04400000000000048
16,15.05,241.25200000000004,15.078249999999999,-0.09199999999999875,5.1,82.958,5.184875,-0.0940000000000003,26.044,417.15599999999995,26.072249999999997,-0.09199999999999875,24.994,401.26199999999994,25.078875,-0.0940000000000012
17,15.214,256.46600000000007,15.086235294117648,0.1639999999999997,5.076,88.03399999999999,5.178470588235293,-0.02400000000000002,26.208,443.3639999999999,26.080235294117642,0.16399999999999793,24.97,426.23199999999997,25.07247058823529,-0.02400000000000091
18,15.176,271.64200000000005,15.091222222222221,-0.038000000000000256,5.132,93.166,5.175888888888888,0.05600000000000005,26.17,469.53399999999993,26.085222222222217,-0.0379999999999967,25.026,451.258,25.069888888888887,0.05600000000000094
19,15.072,286.71400000000006,15.09021052631579,-0.10400000000000098,5.138,98.304,5.173894736842105,0.006000000000000227,26.066,495.5999999999999,26.084210526315786,-0.10400000000000276,25.032,476.28999999999996,25.067894736842103,0.006000000000000227
20,15.086,301.80000000000007,15.09,0.014000000000001123,5.234,103.538,5.1769,0.09600000000000009,26.08,521.68,26.083999999999996,0.013999999999999346,25.128,501.41799999999995,25.070899999999998,0.09600000000000009
21,15.16,316.9600000000001,15.093333333333335,0.07399999999999984,5.28,108.818,5.181809523809524,0.04600000000000026,26.154,547.834,26.08733333333333,0.07400000000000162,25.174,526.592,25.07580952380952,0.045999999999999375
22,15.26,332.2200000000001,15.100909090909092,0.09999999999999964,5.226,114.044,5.183818181818181,-0.05400000000000027,26.254,574.088,26.094909090909088,0.10000000000000142,25.12,551.712,25.07781818181818,-0.053999999999998494
23,14.992,347.2120000000001,15.096173913043481,-0.2679999999999989,5.218,119.262,5.185304347826087,-0.008000000000000007,25.986,600.074,26.090173913043476,-0.2680000000000007,25.112,576.824,25.079304347826085,-0.008000000000002672
24,15.066,362.2780000000001,15.094916666666668,0.07399999999999984,5.16,124.422,5.18425,-0.05799999999999983,26.06,626.1339999999999,26.088916666666666,0.07399999999999807,25.054,601.8779999999999,25.07825,-0.05799999999999983
25,14.978,377.2560000000001,15.090240000000001,-0.08800000000000097,5.126,129.548,5.18192,-0.03399999999999981,25.972,652.1059999999999,26.08424,-0.08799999999999741,25.02,626.8979999999999,25.07592,-0.03399999999999892
26,15.08,392.33600000000007,15.089846153846155,0.10200000000000031,5.196,134.744,5.1824615384615385,0.0699999999999994,26.074,678.1799999999998,26.083846153846153,0.10200000000000031,25.09,651.9879999999999,25.07646153846154,0.07000000000000028
27,15.024,407.36000000000007,15.087407407407408,-0.05600000000000094,5.118,139.862,5.180074074074074,-0.0779999999999994,26.018,704.1979999999999,26.081407407407408,-0.05600000000000094,25.012,677.0,25.074074074074073,-0.0779999999999994
28,15.108,422.4680000000001,15.088142857142858,0.0840000000000014,5.17,145.03199999999998,5.179714285714285,0.0519999999999996,26.102,730.2999999999998,26.082142857142856,0.08399999999999963,25.064,702.064,25.073714285714285,0.0519999999999996
29,15.028,437.4960000000001,15.086068965517242,-0.08000000000000007,5.144,150.176,5.17848275862069,-0.0259999999999998,26.022,756.3219999999999,26.080068965517242,-0.08000000000000185,25.038,727.102,25.072482758620687,-0.0259999999999998
30,14.986,452.4820000000001,15.082733333333334,-0.041999999999999815,5.292,155.468,5.182266666666666,0.1479999999999997,25.98,782.3019999999999,26.076733333333333,-0.04199999999999804,25.186,752.288,25.076266666666665,0.1479999999999997
31,15.208,467.6900000000001,15.086774193548388,0.22199999999999953,5.096,160.564,5.179483870967742,-0.19599999999999973,26.202,808.5039999999999,26.080774193548386,0.2220000000000013,24.99,777.278,25.073483870967742,-0.1960000000000015
32,15.102,482.7920000000001,15.08725,-0.10599999999999987,5.168,165.732,5.179125,0.07200000000000006,26.096,834.5999999999999,26.081249999999997,-0.10600000000000165,25.062,802.34,25.073125,0.07200000000000273
33,15.26,498.0520000000001,15.092484848484848,0.15799999999999947,5.32,171.052,5.183393939393939,0.15200000000000014,26.254,860.8539999999999,26.086484848484847,0.15800000000000125,25.214,827.5540000000001,25.077393939393943,0.15199999999999747
34,15.198,513.2500000000001,15.095588235294118,-0.06199999999999939,5.318,176.37,5.187352941176471,-0.002000000000000668,26.192,887.0459999999999,26.089588235294116,-0.062000000000001165,25.212,852.7660000000001,25.081352941176473,-0.0019999999999988916
35,15.074,528.3240000000001,15.094971428571426,-0.12400000000000055,5.192,181.562,5.187485714285715,-0.12599999999999945,26.068,913.1139999999999,26.088971428571426,-0.12399999999999878,25.086,877.8520000000001,25.081485714285716,-0.12600000000000122
36,14.866,543.19,15.08861111111111,-0.20800000000000018,5.168,186.73000000000002,5.186944444444445,-0.02400000000000002,25.86,938.9739999999999,26.08261111111111,-0.20800000000000196,25.062,902.9140000000001,25.080944444444448,-0.023999999999997357
37,15.006,558.196,15.086378378378376,0.14000000000000057,5.198,191.92800000000003,5.187243243243244,0.03000000000000025,26.0,964.9739999999999,26.080378378378377,0.14000000000000057,25.092,928.0060000000001,25.081243243243247,0.029999999999997584
38,15.03,573.226,15.084894736842102,0.023999999999999133,5.226,197.15400000000002,5.188263157894737,0.02799999999999958,26.024,990.9979999999999,26.078894736842102,0.02400000000000091,25.12,953.1260000000001,25.08226315789474,0.028000000000002245
39,15.152,588.378,15.086615384615383,0.12199999999999989,5.13,202.28400000000002,5.186769230769231,-0.09600000000000009,26.146,1017.1439999999999,26.08061538461538,0.12199999999999989,25.024,978.1500000000001,25.08076923076923,-0.09600000000000009
40,15.214,603.5920000000001,15.0898,0.062000000000001165,5.268,207.55200000000002,5.1888000000000005,0.1379999999999999,26.208,1043.3519999999999,26.083799999999997,0.06199999999999761,25.162,1003.3120000000001,25.0828,0.13799999999999812
41,15.15,618.7420000000001,15.091268292682926,-0.06400000000000006,5.104,212.65600000000003,5.186731707317074,-0.1639999999999997,26.144,1069.4959999999999,26.085268292682922,-0.06400000000000006,24.998,1028.3100000000002,25.08073170731707,-0.16399999999999793
42,15.082,633.8240000000001,15.091047619047618,-0.06799999999999962,5.236,217.89200000000002,5.187904761904763,0.13199999999999967,26.076,1095.572,26.085047619047618,-0.06799999999999784,25.13,1053.4400000000003,25.081904761904763,0.1319999999999979
43,15.072,648.8960000000001,15.09060465116279,-0.010000000000001563,5.336,223.22800000000004,5.191348837209303,0.10000000000000053,26.066,1121.638,26.08460465116279,-0.010000000000001563,25.23,1078.6700000000003,25.085348837209303,0.10000000000000142
44,15.118,664.0140000000001,15.091227272727274,0.04600000000000115,5.16,228.38800000000003,5.190636363636364,-0.17600000000000016,26.112,1147.75,26.085227272727273,0.045999999999999375,25.054,1103.7240000000004,25.084636363636367,-0.17600000000000193
45,15.132,679.1460000000001,15.092133333333333,0.013999999999999346,5.086,233.47400000000005,5.188311111111112,-0.07399999999999984,26.126,1173.876,26.086133333333333,0.014000000000002899,24.98,1128.7040000000004,25.082311111111114,-0.07399999999999807
46,15.142,694.2880000000001,15.093217391304348,0.009999999999999787,5.108,238.58200000000005,5.186565217391306,0.021999999999999353,26.136,1200.012,26.087217391304346,0.00999999999999801,25.002,1153.7060000000004,25.080565217391307,0.021999999999998465
47,15.052,709.3400000000001,15.092340425531916,-0.08999999999999986,5.2,243.78200000000004,5.186851063829788,0.09200000000000053,26.046,1226.058,26.086340425531915,-0.08999999999999986,25.094,1178.8000000000004,25.08085106382979,0.0920000000000023
48,15.154,724.4940000000001,15.093624999999998,0.10200000000000031,5.164,248.94600000000003,5.186374999999999,-0.036000000000000476,26.148,1252.206,26.087625,0.10200000000000031,25.058,1203.8580000000004,25.080375,-0.036000000000001364
49,15.112,739.6060000000001,15.093999999999998,-0.041999999999999815,5.11,254.05600000000004,5.184816326530612,-0.05399999999999938,26.106,1278.312,26.087999999999997,-0.04199999999999804,25.004,1228.8620000000003,25.07881632653061,-0.053999999999998494
50,15.138,754.7440000000001,15.094879999999998,0.0259999999999998,5.178,259.23400000000004,5.184679999999999,0.06799999999999962,26.132,1304.444,26.08888,0.0259999999999998,25.072,1253.9340000000002,25.078679999999995,0.06799999999999784
