step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
21,6.012,126.98000000000002,6.046666666666667,-0.0420000000000007,1.996,42.49999999999999,2.0238095238095233,0.07400000000000007,11.002,231.77000000000004,11.036666666666667,-0.041999999999999815,9.886,208.19,9.913809523809524,0.07399999999999984
22,6.054,133.03400000000002,6.047,0.0420000000000007,2.086,44.58599999999999,2.026636363636363,0.08999999999999986,11.044,242.81400000000005,11.037,0.041999999999999815,9.976,218.166,9.916636363636364,0.09000000000000163
23,5.978,139.01200000000003,6.044,-0.07600000000000051,2.016,46.60199999999999,2.0261739130434777,-0.06999999999999984,10.968,253.78200000000004,11.034,-0.07600000000000051,9.906,228.072,9.916173913043478,-0.07000000000000028
24,6.074,145.08600000000004,6.04525,0.09600000000000009,2.054,48.65599999999999,2.0273333333333334,0.03799999999999981,11.064,264.84600000000006,11.03525,0.09600000000000009,9.944,238.016,9.917333333333334,0.038000000000000256
25,6.018,151.10400000000004,6.044160000000001,-0.05600000000000005,1.986,50.64199999999999,2.02568,-0.06799999999999984,11.008,275.85400000000004,11.03416,-0.05600000000000094,9.876,247.892,9.915680000000002,-0.06800000000000139
26,5.998,157.10200000000003,6.0423846153846155,-0.019999999999999574,2.086,52.72799999999999,2.0279999999999996,0.09999999999999987,10.988,286.84200000000004,11.032384615384615,-0.019999999999999574,9.976,257.868,9.918000000000003,0.10000000000000142
27,6.076,163.17800000000003,6.0436296296296295,0.0779999999999994,1.99,54.71799999999999,2.0265925925925923,-0.09599999999999986,11.066,297.908,11.033629629629628,0.07800000000000118,9.88,267.748,9.916592592592595,-0.09600000000000009
28,6.056,169.23400000000004,6.044071428571429,-0.019999999999999574,2.078,56.79599999999999,2.0284285714285715,0.08799999999999986,11.046,308.954,11.034071428571426,-0.02000000000000135,9.968,277.716,9.918428571428574,0.08799999999999919
29,6.042,175.27600000000004,6.0440000000000005,-0.014000000000000234,1.93,58.72599999999999,2.025034482758621,-0.1479999999999999,11.032,319.986,11.033999999999997,-0.013999999999999346,9.82,287.536,9.915034482758623,-0.1479999999999997
30,6.11,181.38600000000005,6.046200000000001,0.0680000000000005,1.934,60.65999999999999,2.022,0.0040000000000000036,11.1,331.086,11.0362,0.06799999999999962,9.824,297.36,9.912000000000003,0.0039999999999995595
31,6.134,187.52000000000004,6.049032258064518,0.02400000000000002,1.988,62.64799999999999,2.0209032258064514,0.05400000000000005,11.124,342.21000000000004,11.039032258064516,0.02400000000000091,9.878,307.238,9.910903225806454,0.05400000000000027
32,6.046,193.56600000000003,6.048937500000001,-0.08800000000000008,1.924,64.57199999999999,2.017875,-0.06400000000000006,11.036,353.24600000000004,11.0389375,-0.08800000000000097,9.814,317.052,9.907875,-0.06400000000000006
33,5.968,199.53400000000002,6.046484848484849,-0.07800000000000029,1.882,66.454,2.013757575757576,-0.04200000000000004,10.958,364.20400000000006,11.036484848484848,-0.0779999999999994,9.772,326.824,9.903757575757576,-0.041999999999999815
34,6.05,205.58400000000003,6.046588235294118,0.08199999999999985,2.008,68.46199999999999,2.013588235294118,0.1260000000000001,11.04,375.2440000000001,11.036588235294118,0.08199999999999896,9.898,336.72200000000004,9.90358823529412,0.12599999999999945
35,6.036,211.62000000000003,6.046285714285715,-0.014000000000000234,1.984,70.44599999999998,2.012742857142857,-0.02400000000000002,11.026,386.2700000000001,11.036285714285716,-0.013999999999999346,9.874,346.59600000000006,9.90274285714286,-0.023999999999999133
36,5.976,217.59600000000003,6.044333333333334,-0.05999999999999961,2.066,72.51199999999999,2.014222222222222,0.08199999999999985,10.966,397.2360000000001,11.034333333333334,-0.0600000000000005,9.956,356.5520000000001,9.904222222222224,0.08199999999999896
37,6.028,223.62400000000002,6.043891891891892,0.0519999999999996,1.96,74.47199999999998,2.012756756756757,-0.10599999999999987,11.018,408.25400000000013,11.033891891891892,0.05200000000000138,9.85,366.4020000000001,9.902756756756759,-0.10599999999999987
