step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
22,15.178,334.65200000000004,15.211454545454547,-0.09999999999999964,5.198,114.97800000000001,5.226272727272728,-0.045999999999999375,26.194,577.0039999999999,26.227454545454545,-0.10000000000000142,25.264,556.4300000000001,25.29227272727273,-0.045999999999999375
23,15.184,349.83600000000007,15.21026086956522,0.005999999999998451,5.216,120.194,5.225826086956522,0.017999999999999794,26.2,603.204,26.22626086956522,0.006000000000000227,25.282,581.7120000000001,25.291826086956526,0.018000000000000682
24,15.184,365.0200000000001,15.209166666666667,0.0,5.232,125.426,5.2260833333333325,0.016000000000000014,26.2,629.404,26.225166666666667,0.0,25.298,607.0100000000001,25.292083333333334,0.015999999999998238
25,15.128,380.1480000000001,15.205919999999999,-0.05599999999999916,5.23,130.656,5.226239999999999,-0.0019999999999997797,26.144,655.548,26.22192,-0.05600000000000094,25.296,632.3060000000002,25.292240000000003,-0.0019999999999988916
26,15.322,395.4700000000001,15.210384615384614,0.19399999999999906,5.11,135.76600000000002,5.2217692307692305,-0.1200000000000001,26.338,681.886,26.226384615384614,0.19400000000000261,25.176,657.4820000000002,25.287769230769236,-0.120000000000001
27,15.156,410.6260000000001,15.20837037037037,-0.1659999999999986,5.328,141.09400000000002,5.2257037037037035,0.21799999999999997,26.172,708.058,26.22437037037037,-0.16600000000000037,25.394,682.8760000000002,25.291703703703707,0.21799999999999997
28,15.294,425.9200000000001,15.21142857142857,0.1379999999999999,5.338,146.43200000000002,5.2297142857142855,0.009999999999999787,26.31,734.3679999999999,26.227428571428568,0.13799999999999812,25.404,708.2800000000002,25.29571428571429,0.010000000000001563
29,15.222,441.14200000000005,15.211793103448274,-0.07200000000000095,5.316,151.74800000000002,5.232689655172414,-0.02200000000000024,26.238,760.606,26.227793103448274,-0.07199999999999918,25.382,733.6620000000001,25.298689655172414,-0.021999999999998465
30,15.104,456.24600000000004,15.208199999999998,-0.11800000000000033,5.114,156.86200000000002,5.2287333333333335,-0.20199999999999996,26.12,786.726,26.2242,-0.11799999999999855,25.18,758.8420000000001,25.294733333333333,-0.20200000000000173
31,15.268,471.514,15.210129032258061,0.16400000000000148,5.32,162.18200000000002,5.231677419354838,0.2060000000000004,26.284,813.01,26.226129032258065,0.16399999999999793,25.386,784.2280000000001,25.297677419354837,0.20599999999999952
