step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
15,15.616,236.01999999999998,15.734666666666666,-0.10800000000000054,5.496,82.90800000000002,5.5272000000000014,-0.03199999999999914,26.676,401.92,26.794666666666668,-0.10800000000000054,25.426,381.858,25.4572,-0.03200000000000003
16,15.724,251.74399999999997,15.734,0.10800000000000054,5.462,88.37000000000002,5.523125,-0.034000000000000696,26.784,428.704,26.794,0.10800000000000054,25.392,407.25,25.453125,-0.03399999999999892
17,15.76,267.50399999999996,15.735529411764707,0.03599999999999959,5.432,93.80200000000002,5.517764705882353,-0.02999999999999936,26.82,455.524,26.795529411764704,0.036000000000001364,25.362,432.612,25.447764705882353,-0.030000000000001137
18,15.938,283.44199999999995,15.746777777777778,0.17800000000000082,5.566,99.36800000000002,5.520444444444445,0.13399999999999945,26.998,482.522,26.80677777777778,0.17800000000000082,25.496,458.108,25.450444444444443,0.13400000000000034
19,15.682,299.12399999999997,15.743368421052633,-0.2560000000000002,5.644,105.01200000000003,5.5269473684210535,0.07800000000000029,26.742,509.264,26.80336842105263,-0.2560000000000002,25.574,483.682,25.456947368421055,0.07800000000000296
20,15.61,314.734,15.736700000000003,-0.07200000000000095,5.57,110.58200000000002,5.5291000000000015,-0.07399999999999984,26.67,535.934,26.796699999999998,-0.07199999999999918,25.5,509.182,25.4591,-0.07400000000000162
21,15.742,330.476,15.736952380952383,0.13200000000000145,5.402,115.98400000000002,5.52304761904762,-0.16800000000000015,26.802,562.736,26.79695238095238,0.1319999999999979,25.332,534.514,25.45304761904762,-0.16799999999999926
22,15.816,346.292,15.740545454545456,0.07399999999999984,5.566,121.55000000000003,5.525000000000001,0.1639999999999997,26.876,589.612,26.800545454545453,0.07400000000000162,25.496,560.01,25.455,0.16399999999999793
23,15.8,362.092,15.74313043478261,-0.016000000000000014,5.434,126.98400000000002,5.521043478260871,-0.13199999999999967,26.86,616.472,26.80313043478261,-0.01600000000000179,25.364,585.374,25.45104347826087,-0.1319999999999979
24,15.736,377.828,15.742833333333332,-0.06400000000000006,5.614,132.598,5.524916666666667,0.17999999999999972,26.796,643.268,26.802833333333336,-0.06400000000000006,25.544,610.918,25.454916666666666,0.17999999999999972
25,15.668,393.496,15.73984,-0.06800000000000139,5.422,138.02,5.5208,-0.19200000000000017,26.728,669.996,26.79984,-0.06799999999999784,25.352,636.27,25.4508,-0.19200000000000017
26,15.686,409.18199999999996,15.73776923076923,0.018000000000000682,5.58,143.60000000000002,5.523076923076924,0.15800000000000036,26.746,696.742,26.79776923076923,0.01799999999999713,25.51,661.78,25.45307692307692,0.15800000000000125
27,15.608,424.78999999999996,15.732962962962961,-0.0779999999999994,5.51,149.11,5.522592592592593,-0.07000000000000028,26.668,723.41,26.79296296296296,-0.0779999999999994,25.44,687.22,25.452592592592595,-0.07000000000000028
28,15.606,440.39599999999996,15.72842857142857,-0.002000000000000668,5.624,154.734,5.526214285714286,0.11399999999999988,26.666,750.076,26.78842857142857,-0.0019999999999988916,25.554,712.774,25.456214285714285,0.11399999999999721
29,15.848,456.24399999999997,15.732551724137931,0.24200000000000088,5.378,160.11200000000002,5.521103448275863,-0.24599999999999955,26.908,776.984,26.792551724137933,0.24200000000000088,25.308,738.082,25.451103448275862,-0.24599999999999866
30,15.628,471.87199999999996,15.729066666666665,-0.22000000000000064,5.542,165.65400000000002,5.521800000000001,0.1639999999999997,26.688,803.672,26.789066666666667,-0.22000000000000242,25.472,763.554,25.4518,0.16400000000000148
31,15.63,487.50199999999995,15.725870967741933,0.002000000000000668,5.596,171.25000000000003,5.524193548387098,0.05400000000000027,26.69,830.3620000000001,26.78587096774194,0.0020000000000024443,25.526,789.0799999999999,25.454193548387096,0.053999999999998494
32,15.714,503.21599999999995,15.7255,0.08399999999999963,5.542,176.79200000000003,5.524750000000001,-0.05400000000000027,26.774,857.1360000000001,26.7855,0.08399999999999963,25.472,814.5519999999999,25.45475,-0.053999999999998494
33,15.758,518.9739999999999,15.72648484848485,0.04399999999999871,5.334,182.12600000000003,5.518969696969698,-0.20800000000000018,26.818,883.9540000000001,26.786484848484847,0.04400000000000048,25.264,839.8159999999999,25.448969696969698,-0.20800000000000196
34,15.804,534.7779999999999,15.728764705882353,0.04600000000000115,5.558,187.68400000000003,5.520117647058824,0.2240000000000002,26.864,910.8180000000001,26.788764705882354,0.045999999999999375,25.488,865.3039999999999,25.450117647058825,0.2240000000000002
35,15.63,550.4079999999999,15.725942857142858,-0.1739999999999995,5.456,193.14000000000001,5.518285714285715,-0.10199999999999942,26.69,937.5080000000002,26.785942857142857,-0.1739999999999995,25.386,890.6899999999998,25.448285714285717,-0.10200000000000031
36,15.81,566.2179999999998,15.728277777777777,0.17999999999999972,5.552,198.692,5.519222222222222,0.0959999999999992,26.87,964.3780000000002,26.78827777777778,0.17999999999999972,25.482,916.1719999999998,25.44922222222222,0.09600000000000009
37,15.706,581.9239999999999,15.727675675675675,-0.10400000000000098,5.544,204.23600000000002,5.519891891891892,-0.008000000000000007,26.766,991.1440000000001,26.787675675675676,-0.10400000000000276,25.474,941.6459999999998,25.449891891891895,-0.007999999999999119
38,15.862,597.7859999999998,15.731210526315788,0.15600000000000058,5.564,209.8,5.521052631578947,0.020000000000000462,26.922,1018.0660000000001,26.79121052631579,0.15600000000000236,25.494,967.1399999999999,25.45105263157895,0.019999999999999574
