step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
14,15.31,214.60799999999998,15.329142857142855,-0.027999999999998693,5.216,73.558,5.254142857142858,-0.16800000000000015,26.368,369.42,26.387142857142862,-0.028000000000002245,25.24,353.894,25.278142857142857,-0.1680000000000028
15,15.318,229.926,15.328399999999998,0.007999999999999119,5.348,78.906,5.260400000000001,0.13199999999999967,26.376,395.796,26.386400000000002,0.008000000000002672,25.372,379.266,25.2844,0.13200000000000145
16,15.242,245.16799999999998,15.323,-0.07599999999999874,5.322,84.22800000000001,5.2642500000000005,-0.0259999999999998,26.3,422.096,26.381,-0.07600000000000051,25.346,404.612,25.288249999999998,-0.0259999999999998
17,15.216,260.38399999999996,15.316705882352942,-0.026000000000001577,5.332,89.56,5.268235294117647,0.009999999999999787,26.274,448.37,26.37470588235294,-0.0259999999999998,25.356,429.968,25.292235294117646,0.010000000000001563
18,15.3,275.68399999999997,15.315777777777779,0.0840000000000014,5.33,94.89,5.2716666666666665,-0.0019999999999997797,26.358,474.728,26.37377777777778,0.08399999999999963,25.354,455.322,25.295666666666662,-0.0020000000000024443
19,15.128,290.81199999999995,15.305894736842106,-0.1720000000000006,5.276,100.166,5.271894736842105,-0.05400000000000027,26.186,500.914,26.363894736842106,-0.1720000000000006,25.3,480.622,25.295894736842104,-0.053999999999998494
20,15.234,306.04599999999994,15.302299999999999,0.10599999999999987,5.274,105.44,5.272,-0.0019999999999997797,26.292,527.206,26.360300000000002,0.10600000000000165,25.298,505.92,25.296,-0.0020000000000024443
21,15.374,321.41999999999996,15.305714285714286,0.14000000000000057,5.268,110.708,5.271809523809524,-0.006000000000000227,26.432,553.638,26.363714285714288,0.13999999999999702,25.292,531.212,25.295809523809524,-0.005999999999996675
22,15.446,336.866,15.31209090909091,0.07199999999999918,5.262,115.97,5.2713636363636365,-0.006000000000000227,26.504,580.142,26.370090909090912,0.07200000000000273,25.286,556.498,25.29536363636364,-0.006000000000000227
23,15.194,352.06,15.306956521739133,-0.2519999999999989,5.214,121.184,5.268869565217392,-0.047999999999999154,26.252,606.394,26.36495652173913,-0.25200000000000244,25.238,581.7360000000001,25.292869565217394,-0.04800000000000182
24,15.338,367.398,15.308250000000001,0.14399999999999835,5.118,126.30199999999999,5.262583333333334,-0.09600000000000009,26.396,632.79,26.366249999999997,0.1440000000000019,25.142,606.8780000000002,25.28658333333333,-0.09600000000000009
25,15.392,382.79,15.3116,0.05400000000000027,5.09,131.392,5.25568,-0.02800000000000047,26.45,659.24,26.369600000000002,0.053999999999998494,25.114,631.9920000000002,25.27968,-0.027999999999998693
26,15.434,398.22400000000005,15.316307692307694,0.041999999999999815,5.208,136.6,5.253846153846154,0.11800000000000033,26.492,685.732,26.374307692307692,0.04200000000000159,25.232,657.2240000000002,25.277846153846152,0.11799999999999855
27,15.31,413.53400000000005,15.316074074074075,-0.12399999999999878,5.188,141.78799999999998,5.251407407407407,-0.020000000000000462,26.368,712.1,26.374074074074073,-0.12400000000000233,25.212,682.4360000000001,25.275407407407403,-0.019999999999999574
28,15.272,428.80600000000004,15.3145,-0.038000000000000256,5.112,146.89999999999998,5.246428571428571,-0.07599999999999962,26.33,738.4300000000001,26.372500000000002,-0.038000000000000256,25.136,707.5720000000001,25.270428571428567,-0.07600000000000051
29,15.334,444.14000000000004,15.315172413793105,0.06199999999999939,5.274,152.17399999999998,5.247379310344827,0.16199999999999992,26.392,764.8220000000001,26.373172413793107,0.062000000000001165,25.298,732.8700000000001,25.271379310344823,0.16199999999999903
30,15.25,459.39000000000004,15.313,-0.08399999999999963,5.134,157.308,5.2436,-0.13999999999999968,26.308,791.1300000000001,26.371000000000002,-0.08399999999999963,25.158,758.0280000000001,25.267599999999998,-0.13999999999999702
31,15.19,474.58000000000004,15.309032258064518,-0.0600000000000005,5.214,162.522,5.242645161290322,0.08000000000000007,26.248,817.3780000000002,26.367032258064523,-0.05999999999999872,25.238,783.2660000000001,25.266645161290317,0.0799999999999983
32,15.312,489.89200000000005,15.309125,0.12199999999999989,5.25,167.772,5.242875,0.03599999999999959,26.37,843.7480000000002,26.367125,0.12199999999999989,25.274,808.5400000000001,25.266875,0.036000000000001364
33,15.312,505.20400000000006,15.309212121212122,0.0,5.424,173.196,5.248363636363636,0.17400000000000038,26.37,870.1180000000002,26.367212121212123,0.0,25.448,833.988,25.272363636363636,0.1739999999999995
